Company Name,Price,Volume,MACD hist,ADX,ATR,EMA 200,RSI,Stochastic Oscillator,MACD hist sloap*,EMA 200 Sloap
Indus Towers Ltd.,342.75,7871372,-1.8208750209594022,20.05439962570434,11.28541807767771,245.94635691411355,56.60556517909169,61.07952427273689,0.10932956128822902,0.0028385147645122034
IndusInd Bank Ltd.,1465.0999755859375,3253367,5.366241231924022,29.16804466419595,33.29082288920094,1453.2015599829228,52.98094804959631,70.05578826353555,3.001638093004779,8.162041386573314e-05
Info Edge (India) Ltd.,6257.85009765625,250702,17.53235505249188,15.450933152448313,206.30208085815943,5137.356786897271,59.61055657600806,69.28714451492549,-10.52354294126603,0.0017995380407606148
Infosys Ltd.,1471.3499755859375,5820300,9.098757185945788,24.211387108575057,22.995095921588614,1497.8288740401374,55.565444212197676,87.93860079631219,0.12150637819563137,-0.00018086762963936525
InterGlobe Aviation Ltd.,4252.9501953125,1064606,-6.7330927201190605,49.41744692267951,123.0539117709066,3125.3475695667616,62.897627143847174,55.00043578776698,-9.504092371350254,0.00266466551112637
Ipca Laboratories Ltd.,1296.5999755859375,132016,-3.6600518309333454,19.106935360048656,33.16739949597651,1122.9456714784387,48.84183603267488,49.338273877068865,0.024443536219235007,0.0013460353392545287
JSW Energy Ltd.,621.0999755859375,4675706,0.9769758617066984,18.857364468291106,28.24558363940536,472.17007440301546,57.75062902540742,87.43500467812936,1.0328512795879323,0.0024098904931520947
JSW Infrastructure Ltd.,283.20001220703125,5977434,2.7802563032020595,22.90153253281337,9.67050914630635,,71.41780349784575,90.179528411636,0.07255479665185849,
JSW Steel Ltd.,901.9500122070312,1893048,2.605434711614574,17.64793518248576,25.26189131365974,818.5099746169308,56.23294245485596,72.71349502867326,-1.1748982765740141,0.0009297558969616325
Jindal Steel & Power Ltd.,1059.300048828125,1283128,8.482876275652615,38.101527861418724,29.14355206478054,775.8229262595812,73.06448940458706,84.97326979848587,-2.1343985817348425,0.0026895272122127323
Jio Financial Services Ltd.,360.04998779296875,15939940,0.015159853763585418,18.964607900239287,10.386652552050581,,50.06868029897698,60.71426155364516,-0.0032866725934913854,
Jubilant Foodworks Ltd.,491.1499938964844,7857804,1.5252361158871697,31.10562948348974,16.099405932263288,490.58542450676384,62.88686180206482,77.5,0.9161506052732653,1.1552609770643326e-05
KPIT Technologies Ltd.,1551.300048828125,1681945,5.855431463007989,19.227156844780797,49.67572440273887,1368.3957916235304,61.266594355975364,66.35468812090481,1.08108122809751,0.001184963374518268
Kalyan Jewellers India Ltd.,406.45001220703125,1433771,-0.11719952973444536,11.7106921885299,13.678299884794496,329.72852332112654,50.63017012722039,67.0316647670529,0.2911892052561943,0.0018970850458890313
Kotak Mahindra Bank Ltd.,1711.0,3454253,12.020653329311678,17.446011227950375,33.367055383307914,1764.6480646571595,54.4173185189118,89.63241985754242,-0.10697412613228252,-0.000315123628999231
L&T Finance Ltd.,158.1999969482422,2337038,-0.17075913213106353,18.7844326903981,4.456449520740576,149.41042886657166,45.23013837900619,55.18516257957176,0.08638129168793807,0.0005583904510686409
L&T Technology Services Ltd.,4602.25,240815,46.39405906700151,37.044329984938244,114.48392749139258,4837.915399760527,41.207677206522874,88.19574013283457,3.7434028036226152,-0.0005146388136250504
LIC Housing Finance Ltd.,640.7000122070312,838747,0.17536366133284687,13.191177833722751,19.420518644375647,556.8733398025863,48.34134254276358,51.20935105235991,-0.708151793867009,0.0013149353887798223
LTIMindtree Ltd.,4892.0498046875,429805,37.401525119917174,25.286281332684702,81.87669644868741,5149.743837187335,60.47218742883212,93.3799320288305,3.326990272846821,-0.0005294078918383826
Larsen & Toubro Ltd.,3652.0,2570505,32.64357672234832,24.487255329382712,84.15503890051615,3243.8769040745246,60.90052246211473,90.84716995937745,6.344150241830015,0.0011231488657016885
Laurus Labs Ltd.,441.1499938964844,1035657,-0.29401775138087416,12.61067192763105,13.28561049864402,406.18623331728037,51.89038408529792,46.46322189273225,-0.40231334171362043,0.0007965421819046503
Life Insurance Corporation of India,1036.050048828125,3166058,11.277457152288836,22.194870563070456,34.62577927431267,850.662660145665,60.83249710503419,82.76736067095837,-0.45300577667210185,0.0017983589095064082
Lupin Ltd.,1616.0999755859375,1858175,-3.3618961983679814,15.002768117890733,51.71217621702705,1381.2561435755194,47.47660435533013,33.392842610677086,-2.4451462086859657,0.0014604539034393138
MRF Ltd.,130953.75,16732,637.0106326614662,23.702038889264607,2397.586157658264,123619.83447420735,53.29286177076246,80.9446862106196,18.662994618788616,0.0005628528677228907
Macrotech Developers Ltd.,1349.449951171875,823953,19.7950730841589,18.348021138873996,52.070469689334594,995.0485213559117,72.7461276480662,89.58368101521016,1.2601075074222905,0.002639463147293988
