Datetime,NTPC.NS,PRESTIGE.NS,OIL.NS,TORNTPOWER.NS,INDHOTEL.NS,BHEL.NS,KALYANKJIL.NS,DMART.NS,CUMMINSIND.NS,MAHABANK.NS,PNB.NS,TATAPOWER.NS,IDFCFIRSTB.NS,BANKBARODA.NS,VOLTAS.NS,LODHA.NS,SBIN.NS,VBL.NS,IDEA.NS,LUPIN.NS,PAGEIND.NS,UNIONBANK.NS,IRFC.NS,JIOFIN.NS,PIDILITIND.NS,ESCORTS.NS,RVNL.NS,CANBK.NS,INDUSINDBK.NS,LT.NS,PEL.NS,ATGL.NS,TATACONSUM.NS,TORNTPHARM.NS,BALKRISIND.NS,RELIANCE.NS,ONGC.NS,HAVELLS.NS,NHPC.NS,SUNPHARMA.NS,ASTRAL.NS,ZYDUSLIFE.NS,HINDPETRO.NS,DRREDDY.NS,MARUTI.NS,POWERGRID.NS,BANKINDIA.NS,NYKAA.NS,COLPAL.NS,INDIGO.NS,POLYCAB.NS,EICHERMOT.NS,AXISBANK.NS,ADANIPOWER.NS,TATASTEEL.NS,ADANIGREEN.NS,SUZLON.NS,APOLLOHOSP.NS,BOSCHLTD.NS,SJVN.NS,BAJAJFINSV.NS,TATATECH.NS,JINDALSTEL.NS,CONCOR.NS,BHARTIARTL.NS,BHARATFORG.NS,GAIL.NS,BSE.NS,ADANIPORTS.NS,SHRIRAMFIN.NS,SAIL.NS,ADANIENSOL.NS,SBICARD.NS,TATACOMM.NS,BRITANNIA.NS,IDBI.NS,KOTAKBANK.NS,M&M.NS,GODREJPROP.NS,ADANIENT.NS,TATAMOTORS.NS,HAL.NS,ALKEM.NS,HINDALCO.NS,IPCALAB.NS,ASHOKLEY.NS,INDIANB.NS,CIPLA.NS,TIINDIA.NS,TITAN.NS,COALINDIA.NS,MRF.NS,NMDC.NS,GLAND.NS,YESBANK.NS,DELHIVERY.NS,DLF.NS,COFORGE.NS,BPCL.NS,SRF.NS,PIIND.NS,ABB.NS,ITC.NS,AUBANK.NS,BEL.NS,AUROPHARMA.NS,DIVISLAB.NS,TATAMTRDVR.NS,ASIANPAINT.NS,GMRINFRA.NS,FORTIS.NS,MARICO.NS,LAURUSLABS.NS,OBEROIRLTY.NS,JSWENERGY.NS,FEDERALBNK.NS,MANKIND.NS,IRCTC.NS,UPL.NS,BERGEPAINT.NS,SHREECEM.NS,BANDHANBNK.NS,LICI.NS,NESTLEIND.NS,SYNGENE.NS,HDFCBANK.NS,BAJAJ-AUTO.NS,ICICIGI.NS,CHOLAFIN.NS,IOC.NS,PAYTM.NS,HDFCLIFE.NS,JSWSTEEL.NS,ABCAPITAL.NS,ICICIBANK.NS,TVSMOTOR.NS,ZOMATO.NS,TATAELXSI.NS,BDL.NS,DABUR.NS,BAJFINANCE.NS,ZEEL.NS,POONAWALLA.NS,HEROMOTOCO.NS,AMBUJACEM.NS,TATACHEM.NS,BIOCON.NS,GODREJCP.NS,HINDUNILVR.NS,TRENT.NS,M&MFIN.NS,JUBLFOOD.NS,INFY.NS,LALPATHLAB.NS,SIEMENS.NS,HCLTECH.NS,ACC.NS,VEDL.NS,SBILIFE.NS,PETRONET.NS,SUPREMEIND.NS,LICHSGFIN.NS,GRASIM.NS,TCS.NS,KPITTECH.NS,APOLLOTYRE.NS,ABFRL.NS,HDFCAMC.NS,CGPOWER.NS,MAZDOCK.NS,MFSL.NS,MAXHEALTH.NS,GUJGASLTD.NS,BAJAJHLDNG.NS,LTTS.NS,DALBHARAT.NS,NAUKRI.NS,ICICIPRULI.NS,INDUSTOWER.NS,ULTRACEMCO.NS,DIXON.NS,LTIM.NS,OFSS.NS,PFC.NS,TECHM.NS,MOTHERSON.NS,SUNTV.NS,DEEPAKNTR.NS,WIPRO.NS,MPHASIS.NS,RECLTD.NS,IGL.NS,SONACOMS.NS,LTF.NS,POLICYBZR.NS,APLAPOLLO.NS,FACT.NS,PATANJALI.NS,JSWINFRA.NS,PERSISTENT.NS,MCDOWELL-N.NS
2024-06-06 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003688212290368753
2024-06-06 12:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010279731499907463
2024-06-06 12:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01298705155192148
2024-06-06 12:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012241515976617157
2024-06-06 13:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010083553052236294
2024-06-06 13:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014634931354305936
2024-06-06 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02201126014478616
2024-06-06 13:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019696296988114037
2024-06-06 14:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02008865388345593
2024-06-06 14:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017381429621699418
2024-06-06 14:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016989072726357524
2024-06-06 14:45:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017656060290387243
2024-06-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02326678305182872
2024-06-06 15:15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024404579732217435
2024-06-28 14:00:00,0.0027540663422132017,-0.00039498629698420107,0.0,0.0025014174291633218,-0.0021613442822681073,-0.001977607500283418,0.007056451612903247,-0.0015229725294504393,0.0029700388149309642,0.001838559104549553,0.00048471125533566806,-0.0006780840824262002,0.0007277767156976811,0.0005424734050067936,0.0014207263518186686,-0.0016810367858898223,0.0027484201562995025,0.0011359648340367734,-0.0011123725402044649,0.0018711956000767582,-0.002300684692474353,0.00160878406364251,0.0006325509730440437,0.00041932874298455936,-0.00022150002723364537,0.003558753008826576,-0.00131159723987484,0.00041735291525535345,-0.00047525421335437024,0.00030927682211134844,0.004399889175846994,-0.0011699028333913564,-0.0009549563913240355,-0.0005367110254019813,0.00035674691351439414,0.001429706115965157,0.00036427612129985576,2.720118995247489e-05,0.0015859219256353363,0.0008844179535805186,0.002386414558038563,0.0046046057412789665,-0.001499924976286704,-3.1289073184059824e-05,0.0004372776144800916,0.0015089783938129209,-8.246463974748153e-05,-0.006102739580748473,0.0002617801047120061,-0.0011057331794389613,-3.688158691095289e-05,0.0011221664826654987,0.005244085278836019,0.0022223426054717166,0.0008577942122887094,0.0010079507532734233,0.004146200533583055,0.001079424909037341,0.0012847133497611019,-0.00083214016430877,0.0020761552866468413,-0.0003431133195466174,-0.00023809523809525945,0.004522227413704449,0.0010986202580143267,0.0006249546831569308,-0.0018494605596632852,-0.0007156081715692375,0.0018530997304582186,0.0012453800116634106,-0.0020847179889428302,-0.000598122621403907,0.0006894174422613641,0.0019127790889130747,0.0008774630170893527,0.000829183799366362,0.0014641018862224797,-0.0024620638886996282,0.005554232736133979,0.00022054736825904975,-0.0015052684395383542,-0.0006925810898956719,0.0005644539690445871,0.00252908442680444,-0.0026030894964703677,0.002319118547905674,-9.17712352643818e-05,0.0006759040216288703,0.0026487083822648305,0.00026405585203925774,0.0007402836559904369,0.006947514478764516,0.002017349153468073,0.0006854009595613775,0.0008421245374177211,0.001250938165448412,0.00188036857445395,-0.0016506616463359824,0.0003286971356306623,0.00496509984571647,0.002557544757033181,-0.0006313077484124685,0.0011755025104627226,0.0005194577929448219,-0.0021300799917592927,0.0025309544286384877,0.0,-0.0017944107768691486,0.00042839029501862136,0.0005149919800195857,0.0011592112526466192,-0.0009762050272870137,0.0011717834208953004,0.0010468103471141799,0.0036513789471346314,0.0007312272215640458,-0.0009413093829540031,0.0031312884706440336,0.002634814741196756,0.0018888192989288122,0.0016762379137975625,0.0005874510740644379,0.002568092815972589,0.0008975975616902776,0.0003506311360448322,0.0015651648015864161,-0.0001631107260771092,-0.0009133060591508535,0.004804243775979433,-0.0002410831652297496,-0.003432198865979008,0.0005894857330577263,0.001550317786759292,0.003228600762869016,0.002953574584918295,0.002897089710968137,-0.00014853086654231795,0.0007575472608647438,0.0036836318089981113,-0.00016578822844914853,0.0015010339558074737,-0.0007897013464789326,-0.005551503405107683,0.00035113347362258907,0.0014940983389191143,0.003063254993346698,-0.0026878262108385176,0.0008720575376999218,-0.00030216347870426485,0.004630005919158853,0.0024855012427507095,0.0007945832549312026,-0.000890714067038223,0.005139351732395658,0.0006107997389774855,0.0014775784826721594,-0.001143728555089596,0.002415737539851026,0.001816619796047192,0.0034943599974368578,0.00018620002444658112,0.0058585381203255515,-0.0002809304467608076,0.0016721252194862313,0.0012379521908967295,0.007176764839836869,0.0,0.003483090348885165,0.002266414842795328,0.0009247841465314099,0.0016939833014126826,0.0,0.0030842423203341074,5.791309810376788e-06,0.0014843940048354654,0.0011389160156249911,0.0008245077432125214,0.0022240124974257647,0.0018508240794818942,0.0037677887503755336,-0.0011235864401528683,-0.000316280095545296,-0.009922761687685022,0.0005177055356384574,0.00297306750612103,0.0024108566442389012,0.0023194168323392717,0.0031686368108545526,-0.0030152472128702756,-4.0703374210249166e-05,0.0007628958380621054,0.005982053838484491,0.002508680858760215,0.001717142067749311,0.006572332369595868,-0.0010511287062873187,0.0033650859816500844,0.008753043918446224,0.006289270489938437,0.0026346696918215784,
2024-06-28 14:15:00,0.0006557377049181135,-0.0023699177819050954,-0.0020463847203274765,-3.33848029283601e-05,-0.004162625180217816,-0.0024719842290302774,-0.0009072826754662477,-0.0030249610216414036,-0.002149845245122517,-0.002451295249635055,-0.0014541954027379456,-0.0015821272182577895,-0.0012128378147046037,0.00036168572700057133,-0.0012854505415368367,-0.001131477692028482,0.0018127452372340702,0.0010438433704254013,-0.0016684527286224826,0.0014110729006902023,-0.0038032312322228146,0.0010968475062842487,-0.0010350355497331654,-0.0005591618680614863,-0.0009019153533049717,0.0030435225242197994,-0.00655776787879947,-0.002754312731696462,-0.0009844018832496637,-0.0005904126106972551,-0.0032194023486596945,-0.0016156124869428634,-0.0013187968859605936,-1.790783857535949e-05,0.003629805166952771,0.001429706115965157,0.000910912694044308,-0.0008967104473136533,0.0006938219372356613,-0.00036035693090097354,-0.00131877845666728,0.007813976199127826,0.0001499558783666366,0.00021879456785067752,-0.00017323509694733286,0.000603536097085966,-0.0022261049585529102,-0.006611279656862257,-0.0009075384489529714,-0.003540505719578979,-0.000508994713110944,0.001709967973585691,0.0036274549913244414,0.0022223426054717166,-0.0005146765273734699,0.0007559288878646875,-0.002073136213806004,0.0005519174057662113,-0.00036239603378429575,-0.0013617363737481458,-0.0009436929852153497,0.0,-0.0017143322172619158,0.004522227413704449,-0.0014075783926784657,0.0011606197469695712,-0.002706562903960652,-0.001431216343138475,-0.0003369272237196963,-0.000682372620931293,-0.0012104416911582483,-0.0022926512808834065,-0.0006894174422612531,0.0005926911856606321,0.0010602566554780424,-0.0010660547245039398,0.0016574585635360517,0.002323387067074023,0.007311539602455452,-0.0008349567963321647,-0.0007526342197691216,0.002277039848197271,0.00014106427234761298,0.0028903822020622805,-0.001808999627729957,0.0029817419019475544,-0.0010097076934885152,-0.00013514780119983083,-0.0010641946312212047,-0.0023474178403756207,-0.00010572714521872584,0.007531249999999989,-0.0032277709584711545,0.0006854009595613775,-0.0021052310341282965,0.001250938165448412,0.00188036857445395,-0.0017867037286868337,0.0,0.0033169406003770163,0.00212475510689214,-0.0005959342352234165,-0.00035263640374294525,-0.0012613721402874312,0.0,0.0012447615777109178,0.00017451553294778321,-0.001570075204439303,-0.0006339674346399482,0.0,0.0005269259006592808,-0.0017897423196100437,0.0009374124327194977,0.001244844346795837,0.0006761782294215646,0.00028124784097016686,-0.0011295252971725844,0.0011616408222854258,0.0014931260132100554,0.003976538326788459,-0.0010781642590429463,0.0007342951696285294,0.005035500215047728,-0.00039025152453908696,-0.00014021821309606608,-0.0010631988282751026,0.0015892760915749982,-0.0023801227520640067,0.00045925137971614127,0.00012058757329880265,-0.005270884845931079,0.0015998858648722525,0.00048114210724303774,0.0009643830862573477,-0.0006239860480620196,0.004452092446004752,-0.0006436841215365918,0.00047881453309939204,0.0030854634402059933,-0.000248631766643026,-0.0006382510906366434,0.002961480469101163,-0.005310117678672177,0.004897406430050433,0.0020170874730560673,0.00827546546284097,-0.0009902563062031966,0.00021805874137004189,-0.0007857037330369909,0.0037297519102699184,0.001325580435739493,-0.002118744987379073,-0.00047715992919028505,0.0040290810818468525,0.0006823188356868126,0.0016837834398293339,0.0005909450355032764,0.0017568634725941834,0.0007401013193861772,0.007596475094605815,-0.0033597823319233555,0.0008102516847148244,-0.000898940850149299,0.0023358895635738897,-0.001932337664175665,0.015938088542104545,-0.003025516582902066,0.00024968476993025845,0.0017706636141163745,-0.00021081740217621103,0.0030286045315965904,-0.004360217364934416,0.002767892447607778,-0.0029012191047815827,0.0010980544013026172,0.0024721950954860183,-0.00033126965565632993,0.0025535218994543474,0.0001321729015211215,0.0008067966034417395,-0.00857995326861516,0.004250706384615999,-0.010613692077377168,-0.0005177055356385685,0.0006995452955580461,0.002987379750067687,-0.002253163958954585,0.000617807791423175,-0.0009726680514996477,-0.000570643392961645,-0.0021931218316950662,0.007178476776701137,0.002900653271405096,0.0017725010309022071,-0.002071741900916746,0.002496420652934761,-0.0007765583034577972,0.011099835260048208,0.004141664474244688,0.003695755841678583,
